timestamp,hujan_bogor,hujan_jakarta,tma_manggarai,hour,day_of_week,day_of_month,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,total_rainfall,rainfall_diff,rainfall_ratio,bogor_lebat,bogor_nan,bogor_ringan,bogor_sangat_lebat,bogor_sedang,jakarta_lebat,jakarta_nan,jakarta_ringan,jakarta_sangat_lebat,jakarta_sedang,hujan_bogor_lag_1h,hujan_bogor_lag_2h,hujan_bogor_lag_3h,hujan_bogor_lag_6h,hujan_bogor_lag_12h,hujan_bogor_lag_24h,hujan_jakarta_lag_1h,hujan_jakarta_lag_2h,hujan_jakarta_lag_3h,hujan_jakarta_lag_6h,hujan_jakarta_lag_12h,hujan_jakarta_lag_24h,total_rainfall_lag_1h,total_rainfall_lag_2h,total_rainfall_lag_3h,total_rainfall_lag_6h,total_rainfall_lag_12h,total_rainfall_lag_24h,hujan_bogor_rolling_3h_mean,hujan_bogor_rolling_6h_mean,hujan_bogor_rolling_12h_mean,hujan_bogor_rolling_24h_mean,hujan_jakarta_rolling_3h_mean,hujan_jakarta_rolling_6h_mean,hujan_jakarta_rolling_12h_mean,hujan_jakarta_rolling_24h_mean,total_rainfall_rolling_3h_mean,total_rainfall_rolling_6h_mean,total_rainfall_rolling_12h_mean,total_rainfall_rolling_24h_mean,tma_manggarai_lag_1h,tma_manggarai_lag_2h,tma_manggarai_lag_3h,tma_manggarai_lag_6h
1970-01-01 00:00:00.000000000,0.9,0.1,68.45,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1.0,0.8,8.999910000899991,False,False,True,False,False,False,False,True,False,False,0.7,0.4,0.1,0.5,0.5,0.0,1.8,0.1,0.0,0.2,0.1,0.2,2.5,0.5,0.1,0.7,0.6,0.2,0.6666666666666666,0.35000000000000003,0.375,0.35833333333333334,0.6666666666666666,0.3499999999999999,0.375,0.375,1.3333333333333333,0.7000000000000001,0.75,0.7333333333333334,69.55,70.3,68.5,59.85
1970-01-01 00:00:00.000000000,0.6,0.3,63.2,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8999999999999999,0.3,1.9999933333555557,False,False,True,False,False,False,False,True,False,False,0.9,0.7,0.4,0.0,0.6,0.1,0.1,1.8,0.1,0.1,0.8,0.5,1.0,2.5,0.5,0.1,1.4,0.6,0.7333333333333333,0.45,0.375,0.3791666666666667,0.7333333333333334,0.3833333333333333,0.3333333333333333,0.3666666666666667,1.4666666666666668,0.8333333333333334,0.7083333333333334,0.7458333333333332,68.45,69.55,70.3,64.35
1970-01-01 00:00:00.000000000,0.3,0.1,62.2,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4,0.19999999999999998,2.9999700002999967,False,False,True,False,False,False,False,True,False,False,0.6,0.9,0.7,0.0,0.4,0.5,0.3,0.1,1.8,0.0,0.2,1.5,0.8999999999999999,1.0,2.5,0.0,0.6000000000000001,2.0,0.6,0.5,0.36666666666666664,0.37083333333333335,0.16666666666666666,0.39999999999999997,0.325,0.30833333333333335,0.7666666666666666,0.9,0.6916666666666668,0.6791666666666667,63.2,68.45,69.55,65.8
1970-01-01 00:00:00.000000000,0.2,0.1,61.6,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.30000000000000004,0.1,1.9999800001999979,False,False,True,False,False,False,False,True,False,False,0.3,0.6,0.9,0.1,0.1,0.3,0.1,0.3,0.1,0.0,0.1,0.2,0.4,0.8999999999999999,1.0,0.1,0.2,0.5,0.36666666666666664,0.5166666666666667,0.375,0.3666666666666667,0.16666666666666666,0.4166666666666667,0.325,0.30416666666666664,0.5333333333333333,0.9333333333333332,0.7000000000000001,0.6708333333333333,62.2,63.2,68.45,68.5
1970-01-01 00:00:00.000000000,0.0,0.1,59.7,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.1,-0.1,0.0,False,True,False,False,False,False,False,True,False,False,0.2,0.3,0.6,0.4,0.6,0.3,0.1,0.1,0.3,0.1,0.6,0.1,0.30000000000000004,0.4,0.8999999999999999,0.5,1.2,0.4,0.16666666666666663,0.45,0.325,0.3541666666666667,0.1,0.4166666666666667,0.2833333333333333,0.30416666666666664,0.26666666666666666,0.8666666666666667,0.6083333333333333,0.6583333333333333,61.6,62.2,63.2,70.3
1970-01-01 00:00:00.000000000,0.2,0.2,60.35,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4,0.0,0.9999950000249999,False,False,True,False,False,False,False,True,False,False,0.0,0.2,0.3,0.7,0.2,0.0,0.1,0.1,0.1,1.8,0.5,0.4,0.1,0.30000000000000004,0.4,2.5,0.7,0.4,0.1333333333333333,0.36666666666666664,0.325,0.3625,0.13333333333333333,0.15,0.25833333333333336,0.29583333333333334,0.26666666666666666,0.5166666666666667,0.5833333333333334,0.6583333333333333,59.7,61.6,62.2,69.55
1970-01-01 00:00:00.000000000,0.1,0.0,59.95,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.1,0.1,100000.00000000001,False,False,True,False,False,False,True,False,False,False,0.2,0.0,0.2,0.9,0.5,0.1,0.2,0.1,0.1,0.1,0.2,0.4,0.4,0.1,0.30000000000000004,1.0,0.7,0.5,0.09999999999999998,0.2333333333333333,0.2916666666666667,0.3625,0.10000000000000002,0.13333333333333333,0.24166666666666667,0.2791666666666667,0.19999999999999998,0.36666666666666675,0.5333333333333333,0.6416666666666667,60.35,59.7,61.6,68.45
1970-01-01 00:00:00.000000000,0.1,0.7,59.0,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.7999999999999999,-0.6,0.14285693877580177,False,False,True,False,False,False,False,True,False,False,0.1,0.2,0.0,0.6,0.0,0.9,0.0,0.2,0.1,0.3,0.1,0.2,0.1,0.4,0.1,0.8999999999999999,0.1,1.1,0.1333333333333333,0.15000000000000002,0.3,0.32916666666666666,0.3,0.19999999999999998,0.2916666666666667,0.3,0.4333333333333333,0.3500000000000001,0.5916666666666667,0.6291666666666668,59.95,60.35,59.7,63.2
1970-01-01 00:00:00.000000000,0.0,0.0,58.9,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,0.1,0.1,0.2,0.3,0.0,0.5,0.7,0.0,0.2,0.1,0.0,0.2,0.7999999999999999,0.1,0.4,0.4,0.0,0.7,0.06666666666666664,0.10000000000000002,0.3,0.30833333333333335,0.2333333333333333,0.18333333333333332,0.2916666666666667,0.2916666666666667,0.3,0.28333333333333344,0.5916666666666667,0.6,59.0,59.95,60.35,62.2
1970-01-01 00:00:00.000000000,0.0,0.0,58.95,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.7,0.0,0.1,0.0,0.5,0.0,0.7999999999999999,0.1,0.30000000000000004,0.1,0.5,0.0333333333333333,0.0666666666666667,0.2916666666666667,0.30833333333333335,0.2333333333333333,0.16666666666666666,0.2916666666666667,0.2708333333333333,0.26666666666666666,0.2333333333333334,0.5833333333333334,0.5791666666666667,58.9,59.0,59.95,61.6
1970-01-01 00:00:00.000000000,0.0,0.0,59.05,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,0.0,0.0,0.1,0.0,0.4,0.1,0.0,0.0,0.7,0.1,0.1,0.2,0.0,0.0,0.7999999999999999,0.1,0.5,0.30000000000000004,0.0,0.0666666666666667,0.25833333333333336,0.30416666666666664,0.0,0.15,0.2833333333333333,0.2625,0.0,0.2166666666666667,0.5416666666666666,0.5666666666666668,58.95,58.9,59.0,59.7
1970-01-01 00:00:00.000000000,0.0,0.0,59.15,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.2,0.7,0.8,0.0,0.0,0.0,0.2,1.8,0.2,0.0,0.0,0.0,0.4,2.5,1.0,0.0,0.033333333333333354,0.20000000000000004,0.2708333333333333,0.0,0.11666666666666665,0.13333333333333333,0.25416666666666665,0.0,0.15000000000000005,0.3333333333333333,0.525,59.05,58.95,58.9,60.35
1970-01-01 00:00:00.000000000,0.0,0.0,59.2,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.1,0.9,0.5,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,1.0,0.6,0.0,0.016666666666666687,0.125,0.25,0.0,0.11666666666666665,0.125,0.25,0.0,0.1333333333333334,0.25,0.5,59.15,59.05,58.95,59.95
1970-01-01 00:00:00.000000000,0.0,0.0,59.2,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.1,0.6,0.6,0.0,0.0,0.0,0.7,0.3,0.8,0.0,0.0,0.0,0.7999999999999999,0.8999999999999999,1.4,0.0,0.0,0.075,0.225,0.0,0.0,0.10000000000000002,0.21666666666666667,0.0,0.0,0.17500000000000002,0.4416666666666667,59.2,59.15,59.05,59.0
1970-01-01 00:00:00.000000000,0.0,0.3,60.15,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.3,-0.3,0.0,False,True,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.4,0.6000000000000001,0.0,0.0,0.05000000000000001,0.20833333333333334,0.09999999999999999,0.049999999999999996,0.11666666666666665,0.22083333333333333,0.09999999999999999,0.05000000000000007,0.16666666666666666,0.42916666666666664,59.2,59.2,59.15,58.9
1970-01-01 00:00:00.000000000,0.0,0.5,60.05,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5,-0.5,0.0,False,True,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.30000000000000004,0.2,0.0,0.0,0.03333333333333333,0.2041666666666667,0.26666666666666666,0.13333333333333333,0.15,0.23750000000000002,0.26666666666666666,0.13333333333333341,0.18333333333333332,0.44166666666666665,60.15,59.2,59.2,58.95
1970-01-01 00:00:00.000000000,0.0,0.4,60.95,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4,-0.4,0.0,False,True,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.3,0.0,0.0,0.1,0.6,0.5,0.3,0.0,0.0,0.1,1.2,0.0,0.0,0.03333333333333333,0.1791666666666667,0.4000000000000001,0.20000000000000004,0.17500000000000002,0.22916666666666666,0.4000000000000001,0.2000000000000001,0.2083333333333333,0.40833333333333327,60.05,60.15,59.2,59.05
1970-01-01 00:00:00.000000000,0.0,0.1,61.05,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.1,-0.1,0.0,False,True,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.5,0.3,0.0,0.2,0.5,0.4,0.5,0.3,0.0,0.4,0.7,0.0,0.0,0.016666666666666666,0.17083333333333336,0.3333333333333333,0.21666666666666667,0.16666666666666666,0.2125,0.3333333333333333,0.21666666666666676,0.18333333333333332,0.3833333333333333,60.95,60.05,60.15,59.15
1970-01-01 00:00:00.000000000,0.0,0.1,61.1,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.1,-0.1,0.0,False,True,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.4,0.5,0.0,0.0,0.2,0.1,0.4,0.5,0.0,0.1,0.7,0.0,0.0,0.008333333333333333,0.15,0.20000000000000004,0.23333333333333336,0.17499999999999996,0.2083333333333333,0.20000000000000004,0.23333333333333342,0.18333333333333332,0.35833333333333334,61.05,60.95,60.05,59.2
1970-01-01 00:00:00.000000000,0.0,0.1,62.05,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.1,-0.1,0.0,False,True,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.4,0.0,0.7,0.1,0.1,0.1,0.4,0.0,0.7999999999999999,0.1,0.0,0.0,0.0,0.15,0.1,0.25,0.125,0.20833333333333334,0.1,0.25000000000000006,0.12499999999999999,0.3583333333333334,61.1,61.05,60.95,59.2
1970-01-01 00:00:00.000000000,0.0,0.1,64.05,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.1,-0.1,0.0,False,True,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.0,0.0,0.1,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.21666666666666667,0.13333333333333333,0.2125,0.1,0.21666666666666676,0.13333333333333333,0.36250000000000004,62.05,61.1,61.05,60.15
1970-01-01 00:00:00.000000000,0.1,0.6,65.0,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.7,-0.5,0.16666638888935187,False,False,True,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.5,0.0,0.0,0.1,0.1,0.1,0.5,0.0,0.1,0.0333333333333333,0.016666666666666687,0.008333333333333333,0.15,0.26666666666666666,0.2333333333333333,0.18333333333333335,0.23750000000000002,0.3,0.25000000000000006,0.19166666666666665,0.38749999999999996,64.05,62.05,61.1,60.05
1970-01-01 00:00:00.000000000,0.1,0.5,65.1,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.6,-0.4,0.1999996000008,False,False,True,False,False,False,False,True,False,False,0.1,0.0,0.0,0.0,0.0,0.4,0.6,0.1,0.1,0.4,0.0,0.1,0.7,0.1,0.1,0.4,0.0,0.5,0.06666666666666664,0.033333333333333354,0.016666666666666666,0.1375,0.4000000000000001,0.25,0.225,0.2541666666666667,0.4666666666666666,0.28333333333333344,0.24166666666666667,0.3916666666666666,65.0,64.05,62.05,60.95
1970-01-01 00:00:00.000000000,0.1,0.4,64.7,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5,-0.30000000000000004,0.24999937500156252,False,False,True,False,False,False,False,True,False,False,0.1,0.1,0.0,0.0,0.0,0.7,0.5,0.6,0.1,0.1,0.0,1.8,0.6,0.7,0.1,0.1,0.0,2.5,0.1,0.050000000000000024,0.025000000000000005,0.1125,0.5,0.3,0.25833333333333336,0.19583333333333333,0.6,0.3500000000000001,0.2833333333333333,0.3083333333333333,65.1,65.0,64.05,61.05
1970-01-01 00:00:00.000000000,0.4,0.6,59.1,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1.0,-0.19999999999999996,0.6666655555574075,False,False,True,False,False,False,False,True,False,False,0.1,0.1,0.1,0.0,0.0,0.9,0.4,0.5,0.6,0.1,0.0,0.1,0.5,0.6,0.7,0.1,0.0,1.0,0.19999999999999998,0.1166666666666667,0.05833333333333334,0.09166666666666667,0.5,0.38333333333333336,0.30833333333333335,0.21666666666666667,0.6999999999999998,0.5000000000000001,0.3666666666666667,0.30833333333333335,64.7,65.1,65.0,61.1
1970-01-01 00:00:00.000000000,0.1,0.7,59.65,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.7999999999999999,-0.6,0.14285693877580177,False,False,True,False,False,False,False,True,False,False,0.4,0.1,0.1,0.0,0.0,0.6,0.6,0.4,0.5,0.1,0.0,0.3,1.0,0.5,0.6,0.1,0.0,0.8999999999999999,0.19999999999999998,0.13333333333333336,0.06666666666666667,0.07083333333333335,0.5666666666666668,0.48333333333333334,0.3666666666666667,0.2333333333333333,0.7666666666666666,0.6166666666666667,0.43333333333333335,0.30416666666666664,59.1,64.7,65.1,62.05
1970-01-01 00:00:00.000000000,0.4,0.2,60.3,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.6000000000000001,0.2,1.9999900000499997,False,False,True,False,False,False,False,True,False,False,0.1,0.4,0.1,0.0,0.0,0.3,0.7,0.6,0.4,0.1,0.3,0.1,0.7999999999999999,1.0,0.5,0.1,0.3,0.4,0.3,0.20000000000000004,0.10000000000000002,0.075,0.5000000000000001,0.5,0.35833333333333334,0.23749999999999996,0.7999999999999999,0.7000000000000002,0.4583333333333333,0.3125,59.65,59.1,64.7,64.05
1970-01-01 00:00:00.000000000,0.2,0.1,63.45,0,3,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.30000000000000004,0.1,1.9999800001999979,False,False,True,False,False,False,False,True,False,False,0.4,0.1,0.4,0.1,0.0,0.2,0.2,0.7,0.6,0.6,0.5,0.1,0.6000000000000001,0.7999999999999999,1.0,0.7,0.5,0.30000000000000004,0.2333333333333333,0.21666666666666667,0.11666666666666668,0.075,0.3333333333333333,0.41666666666666674,0.325,0.23750000000000002,0.5666666666666665,0.6333333333333334,0.44166666666666665,0.3125,60.3,59.65,59.1,65.0
